UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,Timestamp,Last_Maintenance_Date,Days_Until_Next_Maintenance,Type_encoded
1394,L48573,L,,,,,,0,0,0,0,0,0,2023-02-28 01:00:00,2023-02-28 01:00:00,0.0,1
1395,L48574,L,297.57826302632014,312.32839390849705,1513.1699936371963,45.2911373820728,152.40461785136097,0,0,0,0,0,0,2023-02-28 02:00:00,2023-02-28 02:00:00,0.0,1
1396,L48575,L,300.07955261121435,312.8576661977228,1471.5205570851385,40.420412198270576,150.58750425881516,0,0,0,0,0,0,2023-02-28 03:00:00,2023-02-28 02:00:00,0.0,1
1397,L48576,L,293.0136063082163,299.1222466749531,1511.7214260168641,41.2004258805637,153.1673592076782,0,0,0,0,0,0,2023-02-28 04:00:00,2023-02-28 02:00:00,0.0,1
1398,L48577,L,294.82138664424446,306.2954977626236,1601.3977728061523,39.08341984635488,152.19944193737132,0,0,0,0,0,0,2023-02-28 05:00:00,2023-02-28 05:00:00,0.0,1
1399,L48578,L,304.6990050093113,307.0660315612129,1411.770410278883,46.68908532663971,155.3152365665187,0,0,0,0,0,0,2023-02-28 06:00:00,2023-02-28 05:00:00,0.0,1
1400,L48579,L,296.15280707941196,310.75385050392225,1517.0247317452222,42.624342592748135,157.22176789876139,0,0,0,0,0,0,2023-02-28 07:00:00,2023-02-28 07:00:00,0.0,1
1401,H30814,H,294.27926655497197,306.3404662071133,1338.8312740435392,64.07322326690094,160.1981164307712,0,0,0,0,0,0,2023-02-28 08:00:00,2023-02-28 08:00:00,0.0,0
1402,H30815,H,301.48078400760136,310.0215393809229,1535.9876768933698,37.31163013802572,161.19511897068827,0,0,0,0,0,0,2023-02-28 09:00:00,2023-02-28 09:00:00,0.0,0
1403,M16262,M,304.4325114824723,309.11474706674875,1259.257308237596,57.15764484587164,174.1571166520228,0,0,0,0,0,0,2023-02-28 10:00:00,2023-02-28 10:00:00,0.0,2
1404,L48583,L,302.4100146427393,309.4552187138389,1317.4684362237906,50.10076962345436,173.95241140873014,0,0,0,0,0,0,2023-02-28 11:00:00,2023-02-28 10:00:00,0.0,1
1405,M16264,M,303.57022966824434,306.74744684160385,1612.8497014155087,41.8115530885571,176.58550426835762,0,0,0,0,0,0,2023-02-28 12:00:00,2023-02-28 12:00:00,0.0,2
1406,L48585,L,295.59909883754216,307.1097034831017,1410.466167062884,43.72699767668566,181.64911375116992,0,0,0,0,0,0,2023-02-28 13:00:00,2023-02-28 12:00:00,0.0,1
1407,L48586,L,292.5749729337321,305.04460972815633,1445.2258258803295,49.49152291115772,183.42719253668105,0,0,0,0,0,0,2023-02-28 14:00:00,2023-02-28 12:00:00,0.0,1
1408,L48587,L,305.86836947305466,311.77862429880213,1573.69466966618,35.26082808641128,181.33381731051122,0,0,0,0,0,0,2023-02-28 15:00:00,2023-02-28 15:00:00,0.0,1
1409,L48588,L,,,,,,0,0,0,0,0,0,2023-02-28 16:00:00,2023-02-28 15:00:00,1.0,1
1410,L48589,L,297.9004134465156,306.49369315846525,1492.5870562828143,42.69874771446374,188.72151509505122,0,0,0,0,0,0,2023-02-28 17:00:00,2023-02-28 15:00:00,0.0,1
1411,M16270,M,305.08130035379804,317.216230268042,1452.140504074782,53.58796396597015,189.91549195094893,0,0,0,0,0,0,2023-02-28 18:00:00,2023-02-28 18:00:00,0.0,2
1412,L48591,L,301.57081501093904,308.6277408188033,1948.9747186222157,23.33176454378529,195.07438627484143,0,0,0,0,0,0,2023-02-28 19:00:00,2023-02-28 19:00:00,0.0,1
1413,M16272,M,301.01459861429765,317.0609010444386,1421.062523758169,53.876844644681995,196.31648553675575,0,0,0,0,0,0,2023-02-28 20:00:00,2023-02-28 20:00:00,0.0,2
1414,M16273,M,,,,,,0,0,0,0,0,0,2023-02-28 21:00:00,2023-02-28 21:00:00,0.0,2
1415,M16274,M,295.91513817400755,300.3161029541757,1604.041407844359,41.33648273238434,203.95563071631923,0,0,0,0,0,0,2023-02-28 22:00:00,2023-02-28 22:00:00,0.0,2
1416,L48595,L,303.0611504332413,311.78218917998976,1605.1192913546874,33.15845432524565,203.08303508195868,0,0,0,0,0,0,2023-02-28 23:00:00,2023-02-28 23:00:00,0.0,1
1417,M16276,M,299.10107612043976,311.0631313712259,2110.122102964361,20.110604697512407,205.1673739048319,0,0,0,0,0,0,2023-03-01 00:00:00,2023-03-01 00:00:00,0.0,2
1418,L48597,L,300.06335400752016,310.060954697855,1544.0633068756517,39.41108185250947,210.37347938459922,0,0,0,0,0,0,2023-03-01 01:00:00,2023-03-01 01:00:00,0.0,1
1419,L48598,L,,,,,,0,0,0,0,0,0,2023-03-01 02:00:00,2023-03-01 02:00:00,0.0,1
1420,L48599,L,301.1515383655063,309.6382102917843,1326.2392477947528,53.90681635749044,213.3953625147863,1,0,0,0,1,0,2023-03-01 03:00:00,2023-03-01 03:00:00,0.0,1
1421,M16280,M,301.39015992788984,307.50742858323713,1466.0828452163892,34.32888573524866,212.37720039429377,0,0,0,0,0,0,2023-03-01 04:00:00,2023-03-01 04:00:00,0.0,2
1422,L48601,L,303.7196401565619,308.38507667850206,1564.856255274963,32.40104222960594,210.39561132622043,0,0,0,0,0,0,2023-03-01 05:00:00,2023-03-01 05:00:00,0.0,1
1423,L48602,L,297.1827442975692,313.73863672852195,1533.5533503492422,37.08099527166225,1.7322210355151006,0,0,0,0,0,0,2023-03-01 06:00:00,2023-03-01 06:00:00,0.0,1
1424,L48603,L,295.0261127320902,310.6620923702529,1580.091973748169,33.117393569203465,-2.486993490697379,0,0,0,0,0,0,2023-03-01 07:00:00,2023-03-01 07:00:00,0.0,1
1425,L48604,L,294.09122809578025,312.5544259328259,1504.4681824910026,48.1353929941999,1.9744499639909097,0,0,0,0,0,0,2023-03-01 08:00:00,2023-03-01 07:00:00,0.0,1
1426,L48605,L,289.80049763571674,308.61491110264814,1294.4215924580208,53.28642552501686,8.375821040808828,0,0,0,0,0,0,2023-03-01 09:00:00,2023-03-01 09:00:00,0.0,1
1427,M16286,M,308.1936158317208,308.0994410019923,1628.6566140063521,35.3280897280512,10.409866822007062,0,0,0,0,0,0,2023-03-01 10:00:00,2023-03-01 10:00:00,0.0,2
1428,L48607,L,293.82595234718764,304.40197891567675,1308.3501055364063,41.467399273694376,14.405116719695545,0,0,0,0,0,0,2023-03-01 11:00:00,2023-03-01 10:00:00,0.0,1
1429,L48608,L,297.9368314726998,308.1683175660442,1589.193704450023,34.15098130457448,7.148257030240195,0,0,0,0,0,0,2023-03-01 12:00:00,2023-03-01 12:00:00,0.0,1
1430,M16289,M,297.7842683316101,294.4579818814318,1485.8078042785191,46.58190571667802,15.857640049987479,0,0,0,0,0,0,2023-03-01 13:00:00,2023-03-01 12:00:00,0.0,2
1431,L48610,L,300.44116839428733,307.2379030169672,1376.9271809375432,49.600434189869844,17.253408247297713,0,0,0,0,0,0,2023-03-01 14:00:00,2023-03-01 12:00:00,0.0,1
1432,M16291,M,302.752953306827,309.51684852357727,1406.238754156229,41.629607226507275,22.863159360848403,0,0,0,0,0,0,2023-03-01 15:00:00,2023-03-01 12:00:00,0.0,2
1433,L48612,L,302.856496219194,312.4378572617686,1438.9630421641027,43.685323943346674,27.27745945926086,0,0,0,0,0,0,2023-03-01 16:00:00,2023-03-01 12:00:00,0.0,1
1434,L48613,L,296.2919015538926,308.5426520914421,1342.0885970674701,44.08284376078578,21.20767903024892,0,0,0,0,0,0,2023-03-01 17:00:00,2023-03-01 12:00:00,0.0,1
1435,M16294,M,298.1836027044278,311.4270286382699,1388.5082753859558,49.1089222842013,27.046016796305423,0,0,0,0,0,0,2023-03-01 18:00:00,2023-03-01 12:00:00,0.0,2
1436,H30849,H,300.22876695049257,299.699112827059,1519.8311991636706,41.89703751173857,32.41238617487066,0,0,0,0,0,0,2023-03-01 19:00:00,2023-03-01 19:00:00,0.0,0
1437,H30850,H,297.81285778384193,309.53401718850193,1534.7994202157931,45.550540046365306,34.02071696906695,0,0,0,0,0,0,2023-03-01 20:00:00,2023-03-01 20:00:00,0.0,0
1438,H30851,H,306.2534737944691,302.04033048221197,1435.970969354197,45.661472964769196,45.057803508713334,1,0,0,0,0,0,2023-03-01 21:00:00,2023-03-01 20:00:00,0.0,0
1439,L48618,L,301.1767648653687,304.24542987940515,1459.047120145126,41.24160219137269,43.83682177863122,0,0,0,0,0,0,2023-03-01 22:00:00,2023-03-01 20:00:00,0.0,1
1440,M16299,M,302.28603798016246,308.92411020837073,1493.057408566535,37.34840337564372,46.130225130473455,0,0,0,0,0,0,2023-03-01 23:00:00,2023-03-01 23:00:00,0.0,2
1441,M16300,M,301.958726630823,315.8726088009295,1691.3083533429146,29.012801846540917,46.8903049575982,0,0,0,0,0,0,2023-03-02 00:00:00,2023-03-02 00:00:00,0.0,2
1442,L48621,L,304.2807985555794,311.6371584590111,1584.9884562367392,39.94619759337462,53.44595450073573,0,0,0,0,0,0,2023-03-02 01:00:00,2023-03-02 01:00:00,0.0,1
1443,M16302,M,299.7676208283241,310.0853166860348,1473.796397174671,38.83741753521312,46.25537016869523,0,0,0,0,0,0,2023-03-02 02:00:00,2023-03-02 01:00:00,0.0,2
1444,L48623,L,293.14703168933596,310.0086024700806,1611.0256029697052,38.18419258031948,57.28215204403504,0,0,0,0,0,0,2023-03-02 03:00:00,2023-03-02 03:00:00,0.0,1
1445,L48624,L,300.9622288001419,306.8603882514525,1524.5367747397263,37.170817760378036,63.676586889020456,0,0,0,0,0,0,2023-03-02 04:00:00,2023-03-02 03:00:00,0.0,1
1446,L48625,L,296.1825955011499,307.5542883344357,1602.9969413123301,30.38357575918506,57.95314709792321,0,0,0,0,0,0,2023-03-02 05:00:00,2023-03-02 05:00:00,0.0,1
1447,M16306,M,296.74086925509926,312.20001720234876,1611.272904986975,37.52399296653092,59.31128958789471,0,0,0,0,0,0,2023-03-02 06:00:00,2023-03-02 06:00:00,0.0,2
1448,M16307,M,301.8114576507681,303.8168456498502,1658.476874081122,32.99104786312155,70.23403531012954,0,0,0,0,0,0,2023-03-02 07:00:00,2023-03-02 07:00:00,0.0,2
1449,M16308,M,304.7762260584394,313.0753504555503,1657.7846075575137,31.41213739474566,73.62656026005135,0,0,0,0,0,0,2023-03-02 08:00:00,2023-03-02 08:00:00,0.0,2
1450,H30863,H,299.241842525287,308.5818802768512,1727.31774296863,30.964516767439495,69.07216483682693,0,0,0,0,0,0,2023-03-02 09:00:00,2023-03-02 09:00:00,0.0,0
1451,M16310,M,300.54965757508194,314.1634087444957,1488.7411468980358,41.0846034752813,83.0202872396964,0,0,0,0,0,0,2023-03-02 10:00:00,2023-03-02 09:00:00,0.0,2
1452,L48631,L,306.7863039152903,314.89768644709955,1847.5510991734889,25.84860963107622,82.25294304268263,0,0,0,0,0,0,2023-03-02 11:00:00,2023-03-02 11:00:00,0.0,1
1453,L48632,L,300.2402578896824,302.47036883220727,1622.6380108142182,36.231364552795824,86.03852691590842,0,0,0,0,0,0,2023-03-02 12:00:00,2023-03-02 12:00:00,0.0,1
1454,L48633,L,,,,,,0,0,0,0,0,0,2023-03-02 13:00:00,2023-03-02 12:00:00,0.0,1
1455,L48634,L,301.8173212699719,306.3963359877084,1435.9750337891846,46.590423571890554,91.31425246086235,0,0,0,0,0,0,2023-03-02 14:00:00,2023-03-02 12:00:00,0.0,1
1456,L48635,L,291.1384608138511,301.91686868801656,1373.9623452546728,53.33331045014562,88.22347616241774,0,0,0,0,0,0,2023-03-02 15:00:00,2023-03-02 15:00:00,0.0,1
1457,L48636,L,302.5717065885977,305.4679923657362,1466.6017704627275,43.42602808774134,90.095940826083,0,0,0,0,0,0,2023-03-02 16:00:00,2023-03-02 16:00:00,0.0,1
1458,L48637,L,300.879265573196,321.7244907678121,1507.092509597572,43.56694673472973,94.39759415284996,0,0,0,0,0,0,2023-03-02 17:00:00,2023-03-02 16:00:00,0.0,1
1459,L48638,L,304.91129111497395,313.15235986046855,1378.1738555775034,54.414551973945436,93.86418510632163,0,0,0,0,0,0,2023-03-02 18:00:00,2023-03-02 18:00:00,0.0,1
1460,L48639,L,302.2074700307342,319.27244700470663,1472.481796900603,37.1959677013858,92.59405589161517,0,0,0,0,0,0,2023-03-02 19:00:00,2023-03-02 18:00:00,0.0,1
1461,L48640,L,298.5165667589719,314.17998148246824,1436.934212858708,47.866590158199095,99.38177012119776,0,0,0,0,0,0,2023-03-02 20:00:00,2023-03-02 18:00:00,0.0,1
1462,L48641,L,293.4786887099946,306.7283522574895,1450.847803494443,45.5820315596569,100.07795405469464,0,0,0,0,0,0,2023-03-02 21:00:00,2023-03-02 18:00:00,0.0,1
1463,L48642,L,298.09585518605263,308.41340253202947,1679.942773760784,27.672148737285145,100.77512968024996,0,0,0,0,0,0,2023-03-02 22:00:00,2023-03-02 22:00:00,0.0,1
1464,L48643,L,295.07868151538946,312.85373993333803,1615.9610641901716,39.521088147934925,108.59418088767721,0,0,0,0,0,0,2023-03-02 23:00:00,2023-03-02 23:00:00,0.0,1
1465,L48644,L,296.30662052488526,312.04742390771213,1397.8950829656865,48.09705497397315,113.93129110394922,0,0,0,0,0,0,2023-03-03 00:00:00,2023-03-02 23:00:00,0.0,1
1466,L48645,L,301.5233303771962,307.09817809095176,1540.1962750589987,41.03214836335252,106.33701743235353,0,0,0,0,0,0,2023-03-03 01:00:00,2023-03-03 01:00:00,0.0,1
1467,L48646,L,306.4408710503651,302.7335947847505,1362.2101119437364,50.94022955177432,111.57204630344498,0,0,0,0,0,0,2023-03-03 02:00:00,2023-03-03 02:00:00,0.0,1
1468,L48647,L,300.54171941012777,325.18593236957963,1525.806964828339,31.805871836366137,111.84560045966687,0,0,0,0,0,0,2023-03-03 03:00:00,2023-03-03 03:00:00,0.0,1
1469,M16328,M,293.30861061205263,309.13945344905676,1393.1975415741686,46.25981649439496,121.63018239285101,0,0,0,0,0,0,2023-03-03 04:00:00,2023-03-03 03:00:00,0.0,2
1470,L48649,L,300.7689866324072,308.27562024885697,1454.0182835897867,43.70616770617296,119.42470381272015,0,0,0,0,0,0,2023-03-03 05:00:00,2023-03-03 03:00:00,0.0,1
1471,L48650,L,304.0890143920316,310.2303780589291,1433.0941623641077,43.737193971745654,122.68566995255537,0,0,0,0,0,0,2023-03-03 06:00:00,2023-03-03 03:00:00,0.0,1
1472,L48651,L,295.87426118073796,308.4640885251556,1437.4906697201284,53.83115874342511,125.4241249555952,0,0,0,0,0,0,2023-03-03 07:00:00,2023-03-03 07:00:00,0.0,1
1473,M16332,M,,,,,,0,0,0,0,0,0,2023-03-03 08:00:00,2023-03-03 07:00:00,-2.0,2
1474,M16333,M,298.71430736824254,315.52260406970976,1314.3589407344264,50.121776921459876,126.45999131236083,0,0,0,0,0,0,2023-03-03 09:00:00,2023-03-03 07:00:00,0.0,2
1475,M16334,M,295.07820646117415,308.91714304173314,1373.4946273246453,62.50566582386373,134.40080450735704,0,0,0,0,0,0,2023-03-03 10:00:00,2023-03-03 10:00:00,0.0,2
1476,M16335,M,301.495832868825,304.0587945214751,1492.620080643164,36.18372255771214,135.2537769715983,0,0,0,0,0,0,2023-03-03 11:00:00,2023-03-03 11:00:00,0.0,2
1477,L48656,L,297.99778771808366,308.7435458818146,1729.9110036549307,29.186169443188156,133.54917428982452,0,0,0,0,0,0,2023-03-03 12:00:00,2023-03-03 12:00:00,0.0,1
1478,L48657,L,300.3557783825625,307.2267112500466,1559.717722489672,36.13843847588533,135.9017415037419,0,0,0,0,0,0,2023-03-03 13:00:00,2023-03-03 13:00:00,0.0,1
1479,L48658,L,294.41205099004947,316.0635048900849,1565.3006514624635,35.38566853603965,138.87105736981337,0,0,0,0,0,0,2023-03-03 14:00:00,2023-03-03 14:00:00,0.0,1
1480,L48659,L,296.358726009482,314.7805558250077,1350.7009289952994,45.89903151588936,145.35860538511145,0,0,0,0,0,0,2023-03-03 15:00:00,2023-03-03 14:00:00,0.0,1
1481,M16340,M,301.6333150821576,309.8031911657736,2008.7952591916064,19.419850152881633,148.26902122871334,0,0,0,0,0,0,2023-03-03 16:00:00,2023-03-03 16:00:00,0.0,2
1482,M16341,M,296.65281573748723,303.21582345570795,1358.8909915776283,61.09219059112562,153.23420510966895,0,0,0,0,0,0,2023-03-03 17:00:00,2023-03-03 17:00:00,0.0,2
1483,M16342,M,306.10195653480713,303.3631187660384,1422.5280848732912,54.978324805769304,147.94667305801485,0,0,0,0,0,0,2023-03-03 18:00:00,2023-03-03 18:00:00,0.0,2
1484,L48663,L,296.3311265006211,308.97077323037934,1571.694911399692,35.76777612155843,153.40622053908237,0,0,0,0,0,0,2023-03-03 19:00:00,2023-03-03 19:00:00,0.0,1
1485,M16344,M,299.17038955089697,310.57391068431684,1577.932256698926,40.488695456836986,153.84049486971085,0,0,0,0,0,0,2023-03-03 20:00:00,2023-03-03 20:00:00,0.0,2
1486,M16345,M,302.48976478416506,307.24685522039704,2014.9442984365792,19.377539968913165,157.47168964225145,0,0,0,0,0,0,2023-03-03 21:00:00,2023-03-03 21:00:00,0.0,2
1487,M16346,M,291.8986505972539,306.9529217216627,1495.2115090396633,35.6097789892336,163.6941391753772,0,0,0,0,0,0,2023-03-03 22:00:00,2023-03-03 22:00:00,0.0,2
1488,L48667,L,290.34145597445934,306.3258420272704,1417.0977827190727,49.410254956884714,163.86707468506017,0,0,0,0,0,0,2023-03-03 23:00:00,2023-03-03 22:00:00,0.0,1
1489,L48668,L,291.410936040866,308.99052188718855,1604.8520757278031,37.70376912728335,169.81243608832216,0,0,0,0,0,0,2023-03-04 00:00:00,2023-03-04 00:00:00,0.0,1
1490,M16349,M,304.0908433571304,297.84924472543753,1735.3615369643883,28.3537312919371,166.50412785885453,0,0,0,0,0,0,2023-03-04 01:00:00,2023-03-04 01:00:00,0.0,2
1491,L48670,L,295.8395826426496,303.8460560055075,1358.8918724134776,44.05810775126813,173.1481065263479,0,0,0,0,0,0,2023-03-04 02:00:00,2023-03-04 01:00:00,0.0,1
1492,M16351,M,309.88298559242355,305.9655527118734,1324.9792648291204,48.12922807487141,171.71720069468608,0,0,0,0,0,0,2023-03-04 03:00:00,2023-03-04 01:00:00,0.0,2
1493,M16352,M,295.5834406317328,314.3508248119863,1468.8911530774974,60.48898461503402,170.6770077215845,1,0,0,1,0,0,2023-03-04 04:00:00,2023-03-04 04:00:00,0.0,2
1494,L48673,L,298.98878001691094,304.99154769993964,1491.5258964761924,45.435393240733646,176.04049812466042,0,0,0,0,0,0,2023-03-04 05:00:00,2023-03-04 04:00:00,0.0,1
1495,M16354,M,,,,,,0,0,0,0,0,0,2023-03-04 06:00:00,2023-03-04 04:00:00,-1.0,2
1496,H30909,H,307.1726261133734,309.5601656403795,1338.359856039777,44.931881218955034,189.5671580565443,0,0,0,0,0,0,2023-03-04 07:00:00,2023-03-04 04:00:00,0.0,0
1497,L48676,L,307.5247120040638,314.7739373814794,1254.3912919443273,69.89047830797546,187.6684364246047,1,0,0,1,1,0,2023-03-04 08:00:00,2023-03-04 08:00:00,0.0,1
1498,L48677,L,303.645083208102,314.60855889090243,1665.102183669282,34.039409669138635,190.5098101519658,0,0,0,0,0,0,2023-03-04 09:00:00,2023-03-04 09:00:00,0.0,1
1499,L48678,L,,,,,,0,0,0,0,0,0,2023-03-04 10:00:00,2023-03-04 10:00:00,2.0,1
1500,M16359,M,300.9446916640148,306.574845661306,2242.6354096506757,15.331702737231204,193.26329585592538,0,0,0,0,0,0,2023-03-04 11:00:00,2023-03-04 11:00:00,0.0,2
1501,M16360,M,301.68989141969706,305.59342058542995,2105.7722825378974,17.564697283223843,196.59840423306719,0,0,0,0,0,0,2023-03-04 12:00:00,2023-03-04 12:00:00,0.0,2
1502,M16361,M,,,,,,0,0,0,0,0,0,2023-03-04 13:00:00,2023-03-04 13:00:00,0.0,2
1503,L48682,L,294.4295727439107,306.66882819184667,1496.058360908123,50.036899031515034,202.7351358044237,0,0,0,0,0,0,2023-03-04 14:00:00,2023-03-04 14:00:00,0.0,1
1504,L48683,L,298.13516992227983,311.2908432495052,1776.6601226611397,26.49327737615375,200.83413242012878,0,0,0,0,0,0,2023-03-04 15:00:00,2023-03-04 15:00:00,0.0,1
1505,L48684,L,297.37668385686237,310.6669489532584,1531.6403933809638,48.10816289443219,206.1162615250609,0,0,0,0,0,0,2023-03-04 16:00:00,2023-03-04 16:00:00,0.0,1
1506,L48685,L,296.0896152001581,311.469487375823,1597.520847730418,37.38281562770595,211.78160758195924,0,0,0,0,0,0,2023-03-04 17:00:00,2023-03-04 17:00:00,0.0,1
1507,L48686,L,301.31770885809016,314.6931451872448,1637.6908344669857,35.24206265409216,213.87166557784502,0,0,0,0,0,0,2023-03-04 18:00:00,2023-03-04 18:00:00,0.0,1
1508,M16367,M,302.49526388073855,317.3177798756137,1404.4941100126723,56.765917603182075,217.87147158217567,0,0,0,0,0,0,2023-03-04 19:00:00,2023-03-04 19:00:00,0.0,2
1509,M16368,M,298.55305564433525,309.18339472687023,1514.7245202831225,38.746892046577706,220.63766606805999,0,0,0,0,0,0,2023-03-04 20:00:00,2023-03-04 20:00:00,0.0,2
1510,L48689,L,,,,,,1,1,0,0,0,0,2023-03-04 21:00:00,2023-03-04 21:00:00,0.0,1
1511,M16370,M,293.05926913270025,307.05431483700784,1545.7735112916873,38.804445020296136,-2.15969601638034,0,0,0,0,0,0,2023-03-04 22:00:00,2023-03-04 22:00:00,0.0,2
1512,L48691,L,297.3706306509126,314.2455479481977,1658.2956047906005,31.36083448542285,0.9681774059696666,0,0,0,0,0,0,2023-03-04 23:00:00,2023-03-04 23:00:00,0.0,1
1513,H30926,H,,,,,,0,0,0,0,0,0,2023-03-05 00:00:00,2023-03-05 00:00:00,0.0,0
1514,L48693,L,,,,,,0,0,0,0,0,0,2023-03-05 01:00:00,2023-03-05 01:00:00,1.0,1
1515,M16374,M,297.87561835227564,309.2402242535564,1654.984129144578,38.62060825801159,11.49434260706464,0,0,0,0,0,0,2023-03-05 02:00:00,2023-03-05 02:00:00,0.0,2
1516,M16375,M,297.79805814281576,305.7722443864642,1596.7139155558261,37.29493442095162,12.472982559361295,0,0,0,0,0,0,2023-03-05 03:00:00,2023-03-05 03:00:00,0.0,2
1517,L48696,L,,,,,,0,0,0,0,0,0,2023-03-05 04:00:00,2023-03-05 04:00:00,0.0,1
1518,M16377,M,301.2205979779874,308.7126354889919,1406.9993025839838,38.98663745228343,17.253174056079697,0,0,0,0,0,0,2023-03-05 05:00:00,2023-03-05 04:00:00,0.0,2
1519,H30932,H,293.69442390617405,316.1741303435414,1362.209811848865,55.49880285598047,20.109733630169575,0,0,0,0,0,0,2023-03-05 06:00:00,2023-03-05 06:00:00,0.0,0
1520,M16379,M,306.7837926175446,307.4500003115393,1532.9488434975035,40.68648539888645,29.50726048192554,0,0,0,0,0,0,2023-03-05 07:00:00,2023-03-05 07:00:00,0.0,2
1521,L48700,L,304.00499309399646,312.77420376874807,1443.356364008995,39.53354040739484,33.09272061416011,0,0,0,0,0,0,2023-03-05 08:00:00,2023-03-05 07:00:00,0.0,1
1522,M16381,M,300.9994667632212,312.8494897687229,1612.2010151500049,34.67987033874117,32.347752639656505,0,0,0,0,0,0,2023-03-05 09:00:00,2023-03-05 09:00:00,0.0,2
1523,H30936,H,297.32245883856734,307.67241665054337,1598.0841606763001,38.9990769625157,38.51772047614483,0,0,0,0,0,0,2023-03-05 10:00:00,2023-03-05 10:00:00,0.0,0
1524,L48703,L,294.0893708700597,315.1601775465956,1519.0081296402147,39.03105218800511,43.308533735058155,0,0,0,0,0,0,2023-03-05 11:00:00,2023-03-05 11:00:00,0.0,1
1525,L48704,L,296.6599704147221,295.38816661249894,1602.6190842996118,36.40133912400676,48.50237720736554,0,0,0,0,0,0,2023-03-05 12:00:00,2023-03-05 12:00:00,0.0,1
1526,L48705,L,303.3039139609672,303.27782249948257,2428.5389897286054,14.58344950520649,47.123507812480256,0,0,0,0,0,0,2023-03-05 13:00:00,2023-03-05 13:00:00,0.0,1
1527,L48706,L,306.8231670071342,304.715060862324,1772.5339185182954,27.62875207801205,51.94628164665875,0,0,0,0,0,0,2023-03-05 14:00:00,2023-03-05 14:00:00,0.0,1
1528,H30941,H,305.27097611691164,305.2639306551389,1414.1146907666337,45.3675289006746,49.179427466323624,0,0,0,0,0,0,2023-03-05 15:00:00,2023-03-05 14:00:00,0.0,0
